f_phasing,altitude_plane_1_km,inclination_plane_1_deg,high_q_plane_1,med_q_plane_1,low_q_plane_1,altitude_plane_2_km,inclination_plane_2_deg,high_q_plane_2,med_q_plane_2,low_q_plane_2,altitude_plane_3_km,inclination_plane_3_deg,high_q_plane_3,med_q_plane_3,low_q_plane_3,altitude_plane_4_km,inclination_plane_4_deg,high_q_plane_4,med_q_plane_4,low_q_plane_4,altitude_plane_5_km,inclination_plane_5_deg,high_q_plane_5,med_q_plane_5,low_q_plane_5,altitude_plane_6_km,inclination_plane_6_deg,high_q_plane_6,med_q_plane_6,low_q_plane_6,altitude_plane_7_km,inclination_plane_7_deg,high_q_plane_7,med_q_plane_7,low_q_plane_7,altitude_plane_8_km,inclination_plane_8_deg,high_q_plane_8,med_q_plane_8,low_q_plane_8,altitude_plane_9_km,inclination_plane_9_deg,high_q_plane_9,med_q_plane_9,low_q_plane_9,altitude_plane_10_km,inclination_plane_10_deg,high_q_plane_10,med_q_plane_10,low_q_plane_10,total_system_cost_usd,mean_revisit_time_hr,mean_achieved_quality
3,538.99,68.75,7,5,3,403.7,34.0,1,0,3,521.36,53.29,1,0,1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,123725000.0,5.4343,0.3846
0,637.83,32.35,1,2,8,597.44,61.58,6,2,1,457.99,66.06,1,1,1,694.65,40.12,7,0,3,428.46,94.2,3,0,4,332.04,82.73,4,5,7,678.26,78.11,1,8,2,400.7,37.22,2,2,8,753.16,82.7,3,3,3,479.86,68.02,2,2,5,475725000.0,1.4144,0.3334
0,406.76,60.78,2,0,2,499.43,85.4,11,7,2,633.01,82.77,5,1,7,747.9,38.73,5,1,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,297675000.0,2.1105,0.3365
3,719.07,60.85,5,6,2,683.51,32.81,2,8,10,558.8,68.32,2,0,2,679.97,72.45,2,10,7,683.98,84.56,4,3,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,306975000.0,1.56,0.2824
3,603.16,91.77,5,1,3,301.5,27.15,0,2,5,590.14,52.26,1,0,2,388.26,95.5,3,1,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,133550000.0,7.7531,0.3788
1,338.54,41.99,5,0,3,697.08,92.31,6,4,1,600.57,50.47,8,0,7,526.18,63.24,3,8,7,309.38,60.91,5,11,3,400.72,39.36,3,9,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,481350000.0,1.792,0.3964
1,423.2,47.69,2,8,10,650.13,67.02,2,3,5,423.31,66.99,5,5,7,400.69,60.12,1,1,1,594.43,55.74,4,3,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,264750000.0,3.1995,0.3758
3,338.91,55.3,0,6,5,499.1,26.04,5,7,2,740.98,54.17,5,10,2,555.44,72.5,4,5,7,709.45,96.76,5,0,5,703.97,69.87,7,4,6,724.74,34.38,4,11,3,412.85,34.17,3,1,4,694.02,42.79,0,0,5,-1.0,-1.0,-1,-1,-1,580200000.0,1.1136,0.2944
0,730.67,65.17,4,4,3,391.65,56.28,6,6,8,302.59,79.59,2,4,4,462.05,91.58,5,3,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,273825000.0,2.8053,0.3533
2,566.05,82.15,12,2,1,586.39,46.51,1,2,5,514.34,81.83,5,4,4,699.16,86.07,1,6,11,686.94,33.31,1,1,3,436.69,65.53,1,6,9,628.07,96.09,1,0,1,719.3,36.33,3,3,5,557.88,95.13,6,2,7,530.89,56.15,9,6,1,614850000.0,1.3351,0.3393
3,366.09,80.66,0,7,10,357.12,85.21,4,1,5,719.87,56.55,6,5,5,555.18,49.28,0,0,2,635.8,56.71,3,3,2,407.69,89.88,5,6,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,323300000.0,2.5206,0.3388
3,348.85,64.58,0,1,2,314.24,91.9,1,1,3,546.76,54.86,0,2,6,487.71,60.97,12,1,5,320.62,76.48,0,0,17,660.28,66.6,11,1,6,550.77,43.24,6,2,6,320.71,36.87,0,0,2,646.74,71.52,0,1,1,-1.0,-1.0,-1,-1,-1,419025000.0,1.5237,0.3595
2,598.1,48.88,0,6,6,541.14,34.65,5,0,9,527.26,60.1,5,5,5,427.2,89.63,0,0,2,441.88,65.93,1,2,2,689.41,33.8,3,4,5,315.2,44.87,0,0,2,596.1,91.92,1,0,4,435.85,96.71,2,6,6,-1.0,-1.0,-1,-1,-1,332675000.0,2.1905,0.353
1,394.41,27.94,5,4,5,647.81,74.69,0,2,2,742.63,27.49,0,0,2,355.36,34.17,4,5,4,386.85,74.96,6,4,3,708.56,67.94,3,5,7,683.63,89.8,7,6,5,437.55,55.44,6,0,8,320.85,43.74,4,2,4,784.22,37.05,0,0,2,539350000.0,1.8763,0.3556
0,363.87,49.68,1,0,2,404.14,66.35,2,0,6,747.65,89.72,0,2,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,56050000.0,10.6806,0.3693
1,378.27,78.03,4,1,6,559.57,89.44,1,6,5,379.3,96.78,1,11,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,165200000.0,7.0859,0.4301
2,509.89,27.0,0,2,8,342.55,43.88,1,5,6,360.45,72.55,7,8,2,420.03,67.09,5,0,1,774.34,92.57,2,1,2,606.97,96.17,4,7,6,330.84,92.54,0,0,2,753.33,49.59,2,0,4,443.32,90.6,2,3,2,355.59,42.36,5,5,10,481525000.0,2.4399,0.4018
0,478.79,60.4,1,2,10,723.13,73.59,9,7,1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,156675000.0,2.5801,0.2921
1,726.12,64.52,1,1,1,503.33,77.89,10,3,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,141650000.0,4.6963,0.3665
2,364.93,55.27,3,4,8,724.05,51.89,1,1,2,745.28,77.93,1,2,8,479.47,29.02,2,6,3,670.02,75.7,2,1,4,615.06,63.2,5,1,8,756.49,96.5,0,11,9,360.92,82.39,2,2,2,762.38,97.74,1,0,3,758.01,63.28,0,1,2,369825000.0,1.7952,0.2941
0,346.97,46.38,9,5,5,463.86,63.44,0,8,5,747.54,67.33,7,4,4,470.95,34.53,11,0,8,516.51,41.16,8,3,1,394.11,26.78,10,2,8,603.8,28.54,1,0,2,301.59,73.34,0,2,5,391.69,61.01,6,0,3,-1.0,-1.0,-1,-1,-1,695550000.0,1.3198,0.3784
2,664.81,89.04,0,0,2,340.81,71.65,6,3,4,339.95,87.42,5,4,11,763.09,73.43,2,0,5,799.05,44.03,5,2,6,735.85,65.17,0,9,4,452.45,26.01,1,1,9,356.6,53.03,1,2,7,325.72,72.57,1,1,1,791.11,64.6,2,1,2,409675000.0,1.6325,0.2989
3,599.27,43.57,1,5,5,508.52,32.28,7,2,8,773.01,29.33,2,1,2,604.77,93.63,10,3,6,606.63,90.29,2,0,3,568.16,68.69,5,13,1,662.27,85.03,4,6,3,565.6,82.64,0,4,4,669.59,35.01,1,1,2,397.6,73.02,7,4,7,624175000.0,1.2759,0.3368
0,479.11,52.24,0,1,4,477.27,41.1,1,2,5,555.41,89.48,0,2,2,384.25,92.37,7,2,8,516.11,31.0,7,4,4,543.37,53.26,2,1,3,418.71,75.85,6,4,5,595.06,97.99,4,5,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,419175000.0,2.9519,0.4004
0,466.63,41.71,3,2,5,794.46,88.94,5,6,6,632.43,57.92,5,5,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,213225000.0,2.2835,0.2874
2,641.19,65.33,2,4,6,472.3,85.29,0,4,8,633.25,32.38,0,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,78300000.0,5.5,0.3054
0,762.28,46.67,6,0,12,374.93,63.52,3,6,6,419.5,32.61,3,2,3,740.88,66.14,2,4,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,236400000.0,2.5526,0.3119
0,627.58,81.52,2,2,3,523.29,51.27,2,4,1,433.54,61.1,14,1,2,691.36,78.35,1,6,1,645.19,39.18,1,2,2,615.98,89.83,0,3,1,690.16,37.73,7,5,7,305.21,80.1,5,5,7,560.94,33.49,0,10,4,-1.0,-1.0,-1,-1,-1,528150000.0,1.3909,0.3579
2,631.34,44.91,1,2,1,769.22,29.05,5,6,2,561.44,93.92,0,5,6,789.11,83.94,2,5,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,174850000.0,2.9925,0.2626
1,422.77,56.44,4,5,1,721.9,46.35,2,1,1,508.96,71.85,6,3,5,611.85,58.14,3,5,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,231650000.0,3.2012,0.3545
0,748.21,37.37,3,0,4,429.63,86.77,0,2,2,604.16,58.31,5,3,6,372.26,39.02,0,7,3,647.81,48.04,1,0,3,762.16,96.45,2,5,4,714.4,85.55,1,14,5,668.78,60.89,1,3,3,601.28,35.57,1,0,1,416.94,70.59,0,8,5,372550000.0,1.4422,0.2966
2,607.58,91.57,4,4,2,421.02,58.44,0,0,2,697.97,58.9,0,0,3,657.44,80.01,2,2,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,101750000.0,5.5014,0.3105
0,648.23,76.06,3,4,6,620.04,39.24,1,0,4,354.34,90.95,6,1,2,335.1,29.95,7,3,10,523.4,88.99,0,2,1,717.24,45.23,5,3,12,712.78,48.16,6,1,8,690.15,26.99,0,4,9,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,441850000.0,1.9147,0.321
2,790.43,29.19,3,4,3,627.0,74.49,3,1,3,720.44,74.49,0,3,5,582.59,96.67,3,6,5,342.15,38.05,5,6,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,257000000.0,2.876,0.3428
0,762.32,80.02,3,0,5,509.27,55.02,0,0,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,44700000.0,9.4727,0.2657
1,651.96,58.45,0,4,3,381.73,68.43,1,0,3,570.27,36.05,8,5,6,588.01,87.08,2,2,1,470.8,84.49,1,0,3,607.92,86.03,3,6,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,254875000.0,2.4394,0.3371
0,631.36,39.41,0,0,3,497.49,83.96,0,0,2,354.89,78.11,9,0,10,329.16,76.12,2,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,143225000.0,8.6202,0.5483
0,385.18,68.18,6,0,5,437.0,54.86,2,12,4,667.58,94.82,4,10,2,626.45,64.82,3,3,3,369.37,85.96,4,3,8,605.4,93.5,7,1,6,664.73,92.44,0,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,432625000.0,1.9915,0.3506
0,795.21,93.96,3,5,6,470.72,93.19,4,9,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,149650000.0,4.0895,0.2916
2,608.42,42.81,0,1,2,328.72,52.89,0,0,2,393.96,50.79,3,3,7,360.24,49.6,5,7,2,409.69,59.91,1,10,2,499.33,55.02,8,0,2,496.43,71.35,3,2,9,350.15,44.71,3,2,7,323.84,55.97,2,4,6,-1.0,-1.0,-1,-1,-1,436325000.0,3.1015,0.4498
1,398.04,77.31,11,2,5,532.43,33.59,5,4,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,204250000.0,5.2873,0.4455
1,700.73,91.89,2,0,2,424.51,96.92,2,2,2,794.97,49.97,0,2,3,564.22,55.66,1,7,3,318.9,44.48,1,0,5,781.85,40.44,4,6,7,592.04,79.21,3,1,3,384.59,92.87,0,6,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,278750000.0,2.1828,0.2923
2,455.73,96.63,3,0,16,336.78,75.69,3,1,2,313.0,96.1,0,7,7,342.03,90.66,1,0,2,769.31,49.74,4,6,3,313.93,64.2,7,3,8,590.52,26.91,0,0,2,328.83,43.12,5,3,6,557.0,83.03,2,11,3,-1.0,-1.0,-1,-1,-1,460075000.0,2.4491,0.4039
3,675.97,68.0,9,1,9,415.44,47.11,3,4,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,162225000.0,2.9548,0.3138
0,589.43,27.8,11,6,1,371.79,39.35,1,1,2,712.8,49.3,12,4,2,306.79,85.67,4,5,10,505.41,63.03,1,0,3,644.21,95.9,1,0,4,390.81,37.14,2,2,3,781.43,79.6,2,3,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,484725000.0,1.7943,0.3283
1,522.64,48.65,2,5,3,427.51,93.47,0,4,2,470.55,71.23,8,2,7,493.25,26.03,0,0,2,404.94,79.25,0,1,2,708.64,96.45,3,4,4,435.21,30.5,8,9,3,694.73,41.32,6,7,5,350.01,82.74,5,8,2,-1.0,-1.0,-1,-1,-1,539500000.0,1.8075,0.3516
2,798.37,93.17,4,5,4,443.79,65.7,3,2,1,759.18,56.74,2,1,5,791.06,31.02,7,1,8,365.18,92.72,2,2,3,525.57,66.57,0,6,11,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,304225000.0,1.8364,0.2811
2,316.69,83.24,0,4,14,416.48,44.19,6,6,6,628.42,80.61,5,5,7,679.18,96.76,2,6,1,409.72,91.87,5,3,5,303.29,75.36,6,1,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,406475000.0,2.7302,0.382
3,452.65,45.94,1,2,2,634.26,62.08,4,1,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,72925000.0,5.6736,0.3341
0,514.71,32.25,3,3,4,706.32,89.81,0,1,2,504.02,95.13,4,0,3,402.33,28.23,1,0,3,664.62,67.33,5,3,2,566.31,81.54,11,4,3,791.04,27.62,2,5,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,363500000.0,1.9511,0.3289
2,379.93,76.5,1,5,8,593.31,59.6,1,3,5,384.06,95.28,3,5,8,446.03,77.9,3,4,11,753.94,37.09,2,5,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,252150000.0,3.0532,0.3309
1,648.27,53.81,2,0,3,320.38,36.66,3,11,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,109025000.0,4.2974,0.4972
3,434.3,77.69,4,3,7,391.61,39.28,5,9,5,308.7,97.51,6,0,8,416.09,64.11,6,12,2,730.31,62.85,1,1,3,614.7,72.01,0,1,3,325.58,72.37,1,1,1,379.96,43.04,1,2,3,556.36,74.91,0,5,2,-1.0,-1.0,-1,-1,-1,438950000.0,2.2875,0.4419
3,376.67,80.78,0,7,10,320.11,88.08,4,3,2,422.36,34.97,0,0,2,755.35,61.68,4,3,5,664.16,41.9,4,9,5,635.21,37.09,4,4,12,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,327050000.0,1.6837,0.3013
1,451.05,53.08,4,4,3,392.17,73.92,4,0,12,354.49,72.15,7,2,7,636.49,54.97,4,4,4,608.52,41.98,8,1,11,664.93,27.55,4,5,2,789.58,54.46,0,0,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,450400000.0,2.1603,0.3637
2,461.27,42.52,9,2,8,361.74,42.08,1,8,6,517.14,85.64,6,5,5,512.88,81.61,4,3,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,319550000.0,3.6158,0.4133
1,762.26,71.93,2,2,3,368.88,49.52,4,3,10,556.92,83.58,4,8,1,728.51,52.54,5,10,3,632.59,46.25,0,0,2,550.59,75.37,6,6,6,464.79,92.8,5,1,5,674.41,65.3,0,7,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,476475000.0,1.5488,0.3109
2,344.02,58.32,3,3,9,309.02,32.35,0,1,3,498.9,52.18,5,5,8,721.95,70.41,6,5,9,422.43,48.72,4,6,3,420.55,86.32,12,5,3,577.63,70.0,1,0,3,502.17,57.68,3,0,3,746.45,79.21,3,3,3,-1.0,-1.0,-1,-1,-1,562950000.0,1.5859,0.3518
2,558.03,90.32,1,2,4,474.85,74.03,6,4,6,321.37,35.69,3,6,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,176800000.0,5.2565,0.454
2,482.27,50.19,8,0,4,491.13,78.5,9,1,10,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,200075000.0,5.2106,0.4139
3,691.54,49.54,4,0,6,709.02,90.44,0,8,7,550.79,35.7,1,1,15,674.87,59.5,4,2,8,558.94,97.7,4,1,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,250950000.0,2.3269,0.2943
0,761.04,49.08,1,0,3,548.15,52.27,5,4,4,694.25,49.14,1,1,2,384.75,95.86,6,3,5,682.63,65.58,4,9,3,466.6,67.6,5,1,5,409.43,88.22,2,2,5,671.49,59.11,0,6,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,401300000.0,1.755,0.3292
1,500.86,58.03,0,1,4,409.84,47.49,7,2,10,673.19,71.26,3,0,6,619.98,44.99,0,0,2,606.64,84.66,6,1,7,417.17,94.32,1,0,4,453.84,95.23,1,3,3,755.05,40.52,2,0,5,360.97,80.29,2,6,4,559.32,86.09,12,3,5,492000000.0,1.982,0.3596
3,782.45,45.53,1,3,1,529.77,92.9,5,1,3,381.35,77.16,2,3,2,502.21,96.5,0,2,4,306.97,48.34,1,2,2,357.08,38.03,1,2,2,323.9,50.08,2,4,6,696.15,80.16,2,2,7,543.44,49.06,1,0,3,-1.0,-1.0,-1,-1,-1,278625000.0,3.6307,0.3555
3,699.0,51.69,2,5,2,410.98,29.78,7,4,4,443.42,54.99,5,7,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,225000000.0,4.737,0.3771
1,604.4,35.39,2,2,6,353.23,64.67,4,1,4,573.42,72.46,1,0,1,742.52,37.97,3,3,2,343.3,94.05,8,2,8,739.82,36.2,5,1,10,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,320925000.0,2.001,0.3321
1,334.6,90.1,0,7,6,552.7,71.08,3,2,11,338.16,86.28,3,4,3,324.16,64.76,4,2,7,467.62,59.99,2,1,1,449.55,36.85,3,3,3,354.08,77.96,0,3,10,457.52,26.42,4,4,6,425.26,83.75,5,6,7,765.72,43.43,2,9,3,523975000.0,2.052,0.3851
0,480.75,82.88,0,0,2,324.22,47.06,2,1,3,756.26,87.3,3,6,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,92525000.0,6.4555,0.2774
3,628.77,42.31,1,6,10,413.41,88.97,2,5,4,527.5,64.84,3,2,2,731.24,30.2,1,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,153275000.0,4.5628,0.3467
1,605.17,72.52,8,4,7,778.83,39.52,3,7,9,679.37,94.47,1,0,3,577.55,78.12,5,2,9,618.14,53.13,0,4,7,642.0,59.16,1,1,1,726.29,97.73,2,0,2,652.95,63.14,0,8,7,316.22,32.13,3,11,2,-1.0,-1.0,-1,-1,-1,461225000.0,1.372,0.2949
3,753.59,36.91,0,0,2,798.94,82.09,5,2,2,375.9,69.26,0,0,3,709.44,83.58,8,2,10,635.17,87.52,3,1,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,218725000.0,2.2391,0.2742
3,664.16,47.56,5,0,7,428.86,33.64,4,8,8,766.11,66.01,3,1,9,750.29,91.52,3,5,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,253350000.0,2.336,0.2895
3,655.51,51.1,11,8,1,617.8,97.4,5,4,2,726.44,53.06,5,7,6,343.59,30.21,4,3,7,512.68,93.61,6,5,9,791.06,83.41,0,3,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,486450000.0,1.6453,0.3109
2,398.06,58.49,0,1,2,760.38,28.43,0,5,14,511.2,37.0,3,6,9,392.08,58.65,5,1,4,599.5,43.9,10,1,9,432.68,52.6,0,1,4,486.57,50.97,10,2,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,426875000.0,2.0107,0.3659
1,660.18,78.19,1,0,8,562.65,67.44,0,0,2,770.2,56.87,10,0,4,568.54,76.33,4,2,8,395.22,41.7,2,11,7,332.02,69.76,5,5,7,362.45,32.75,3,0,7,542.64,40.62,3,1,10,556.58,57.36,1,2,14,362.91,86.91,1,3,2,513450000.0,1.5906,0.3327
